,AP.27JZ,AP.2XNK,AP.3336,AP.352Q,AP.3FY5,AP.4HAU,AP.4M7L,AP.52RG,AP.5JDU,AP.5L2V,AP.5MX6,AP.62LT,AP.67ZV,AP.7GDN,AP.8MWD,AP.9D3B,AP.9LNA,AP.9PXS,AP.A5NG,AP.AAFC,AP.AGZG,AP.B2SL,AP.B9CH,AP.CT3G,AP.D35H,AP.D9X4,AP.DM87,AP.DMUM,AP.DT88,AP.E7CU,AP.E98M,AP.EPNF,AP.EZEX,AP.FX68,AP.HKYN,AP.HMFR,AP.HML4,AP.JBET,AP.JK59,AP.KX5B,AP.KXUT,AP.LWHD,AP.MAZ4,AP.N8FG,AP.NMZS,AP.QAHT,AP.QUHC,AP.RA2G,AP.RBLG,AP.SJVE,AP.SS2L,AP.U8MP,AP.W455,AP.WDKZ,AP.WPAM,AP.WTXJ,AP.XCJX,AP.XSR5,AP.XVLY,AP.YTZ8
ECE2,0.927352292,-0.290887436,-0.458732264,1.692797126,-0.096854146,-0.232064864,-0.488094549,-0.333653205,-1.379725076,1.905459188,0.398343911,-0.587277873,-0.69465925,-0.258720462,-0.737508381,-0.225989481,-0.189765621,0.190183378,0.583484488,-0.222894823,-0.229670969,0.408664806,-0.007544648,-0.012032965,-0.13974815,-0.205787333,-0.100157196,0.699819692,-0.287130982,-0.244118571,-0.479358637,-0.056420583,-0.407021739,0.16740002,0.380374877,0.702874662,-0.45159074,0.082045911,-0.199977398,0.049013607,-0.159232945,-0.467186953,0.144742342,-0.592809246,-0.540878844,-0.382718775,-0.28000978,0.158380691,1.161917587,-0.432145429,0.527162852,0.061714304,-0.467214435,-0.257300516,0.610553523,-0.178524169,-0.048405937,-0.138371545,-0.148745071,-0.103213898
FZD6,0.570423163,-0.560006649,0.214009232,0.20608724,0.276352788,0.149358561,-0.234702809,0.9016949,-0.113854953,-2.28034535,0.18910526,-0.318326721,0.890714453,0.424678606,-0.572573798,2.433829657,0.136428849,-0.646161249,0.234600295,0.555761112,0.192847045,1.213428215,0.516883706,-1.016958455,-0.09171085,-0.159419411,0.054195662,0.062640252,0.260826849,0.413105292,0.578841966,0.439934104,0.055469916,0.098713463,-0.023962461,0.935922249,0.070895139,0.193339612,0.559440112,-0.473563592,0.281492907,0.251929189,-0.578786453,0.101677081,0.285421693,-1.344590401,-0.661163947,0.314484406,-0.327539977,-0.205294006,1.249980712,0.010030645,-0.150930537,-0.265793233,1.82180078,-0.550402533,0.149828259,-0.491462335,0.522588685,-0.018644552
FADS1,0.273561037,-0.113976521,0.107090322,0.475273901,-0.370392035,0.900920144,-0.708288599,-0.255462254,0.348431371,1.302034924,0.571957336,-0.101997121,-0.007523424,0.214514497,-0.005031256,0.076767421,0.317111448,0.210979491,1.026472913,0.101126349,-0.096692393,0.05022563,-0.175375895,0.097593808,0.760873657,-0.096178954,0.095331418,0.876828004,-0.785160707,0.379964004,-0.285602788,-0.140567498,0.118728081,-0.029164303,-0.19012566,2.094775764,0.09680487,-0.042078305,-0.029011903,0.092998262,-0.079423425,-0.18460445,0.27269916,0.194639089,-0.023829659,-0.227970664,-0.197350667,0.028456925,0.449666644,-0.214129559,1.656240394,-0.122321712,-0.210045186,-0.042038558,0.543155178,0.764498503,0.066587893,-0.256728562,-0.129131399,0.049644159
PPL,-0.597264367,2.340731998,0.891355883,-0.562528896,0.256219564,-0.909641037,1.52994303,0.656789482,-0.323145017,-1.305483384,-1.243159123,-0.511449085,0.133090898,0.916479931,-0.829466319,0.603758808,0.266464681,-0.593487287,-2.063584386,1.222492101,-0.375419125,-1.013393571,1.654674532,0.443760184,-0.417456484,-0.378872261,-0.060886027,-1.283104316,1.317150316,-0.327166561,0.523238106,1.251837093,0.083008701,1.06412027,0.990206277,-1.494265768,0.847651926,-0.042763723,0.003035167,0.303082906,-0.221783505,0.628698236,-1.786064918,1.332709382,0.07207938,-0.964842149,-0.128239057,0.452826972,-0.33090639,-0.117822346,-0.527642371,-0.034188527,1.540257999,-0.098570932,-1.191354014,0.087110736,-0.288158883,1.288085481,-1.298071498,-0.37140479
GSDME,-0.280145447,-0.914320745,1.710969345,-0.825537435,-0.406352433,0.695647866,-0.054295644,0.875132531,0.632324395,-0.618135397,0.836001607,1.050058068,1.41547075,-1.199611966,-0.46520842,-0.708844869,0.161685313,-0.626992724,-0.198125414,0.369153943,0.189619992,-0.61440606,-0.552508906,2.517642692,0.145434355,0.559166457,0.75597834,-0.68689647,0.17917979,-0.471363655,1.019478294,0.468380224,-0.777780315,-0.937634955,0.050892835,0.041719922,-0.380411624,-0.459225741,0.156578521,0.421141164,-0.510831575,-0.282392695,-0.300832397,0.549337713,0.01515095,0.456145151,-0.435697189,-0.701043079,-0.453959461,0.856448969,-0.348759199,0.162448771,-0.738126475,0.515753051,-0.055402719,0.362912013,-0.528376006,-0.787807527,0.497523975,-0.016658027
EVI5,0.018754045,-0.283802778,0.296184533,-0.934784041,0.338630759,0.089615913,0.444813089,0.319111389,0.090024812,0.022524193,-0.241683597,0.420213182,-0.025051619,0.063205603,-0.089485739,0.307956425,0.373237518,-0.38203259,-0.29607019,0.291304317,0.219408887,-0.700876528,-0.122093158,0.533349238,-0.416989012,0.218605931,0.186820178,-0.205176092,0.140822483,-0.027753358,0.412268585,-0.218341195,0.379728424,-0.274773355,-0.170510276,0.189594321,0.364468111,-0.199355113,0.00893133,0.234731583,0.031567507,0.224074711,-0.710569494,0.291313519,-0.552810808,-0.548140199,1.187188299,-0.04209193,-0.542569931,0.050405686,-0.185588426,-0.154402507,0.367552375,-0.153202581,-0.975153177,0.500931331,0.025882363,-0.904829032,-0.068106973,-0.796337447
LY75,0.91516801,-0.732058908,-1.034957777,-0.566306543,-0.944651744,-0.77518545,0.098231043,0.765510639,-0.293678474,-0.634925253,0.006893286,-0.159472976,0.332979904,-0.522572277,0.286692855,0.11049051,-0.161526893,-1.289752488,0.472455066,0.413805391,0.753226495,-0.059376593,-0.131531868,-0.240395679,0.571512005,0.166663305,-0.257695735,-0.506474415,1.759572215,0.922552239,-0.306102279,-0.437536545,-0.861270865,-0.555454914,0.109280438,0.067410817,0.69274585,-0.781971504,-0.648084994,-0.156610843,-0.055099128,-0.520983802,0.266956451,-0.304685285,0.029186056,-0.499735137,-0.135647162,-0.371606968,-0.659738401,0.111287424,0.089169147,-0.358822332,0.512276721,-0.023376805,-0.682120807,0.105757179,0.23848295,-0.291558127,-0.203614435,0.011813594
NRP2,1.928324069,-0.419676961,-0.982852231,-1.263318351,-0.005823736,-0.505199456,-0.706661968,-0.11012062,0.247971882,-0.697222516,-0.934537776,0.590372123,0.380072059,-0.878427336,0.34841921,-0.37575441,0.521790239,-0.075249456,0.567443832,-0.736969887,-0.177333844,-1.141869186,-0.558337828,-0.485791804,-0.069194073,0.187913264,-0.469637008,-1.014438722,0.649611065,0.046306238,-1.111618613,-0.25885581,-1.044962933,-0.041448509,-1.43063806,1.446319529,-0.13035497,-0.192668668,0.318269484,-0.081883743,-0.227693552,-0.699165218,0.198599912,-0.100193834,-0.645295646,0.47627477,-0.711917782,-0.672712628,-0.748889789,0.25441695,-0.638434145,-0.693944616,-0.475549376,0.378810159,1.366651538,-0.462332798,0.125095195,-0.991580911,1.050518895,-0.196448326
MAN1A2,-0.038036354,0.574321944,-0.011910291,-0.528563099,-0.122661371,-0.19320161,-0.15255072,0.325344361,-0.120389107,0.148791829,-0.140709163,0.311617074,0.233317402,0.810630124,0.346449938,-0.554435754,-0.375782022,-0.138990877,0.672939,0.863378823,0.142521538,0.163424374,0.533251821,0.891865775,0.10529669,-0.234385212,0.142195745,0.315472732,-0.562120292,0.307748443,0.300731339,-0.375677626,1.001541715,0.765317154,-0.051986392,0.193127889,0.024983007,-0.308414673,1.009143615,1.00409545,-0.065977027,-0.035595817,0.258125434,-0.651270476,-0.486844675,0.450945922,0.358344659,0.405418404,-0.007848212,0.311742066,-0.166003169,0.173149855,-0.193860964,0.375288289,0.260328369,-0.005118333,0.147268592,-0.487666126,0.511781905,0.174501218
PLXNC1,0.652610098,-1.36584594,0.322416973,-0.567882026,-0.091714116,-0.180858288,0.336839692,1.020048911,0.036256854,-0.208838847,-0.219899908,0.816228696,0.585600533,-0.747613985,0.935101509,-0.570367769,0.433806048,-0.187627749,0.033155651,-0.0157072,0.27072585,-0.705199995,-0.3825941,-0.533080763,0.376639227,0.679794934,0.602301503,-0.406121338,0.04397701,-0.080179116,0.285965364,0.313826294,-0.392000268,-0.703351244,-0.471608376,0.028705411,0.137594706,-0.130672415,-0.042546904,1.166661086,0.195444745,0.249391986,0.070798326,0.175090649,0.453394514,0.551042064,-0.334447575,-0.069432984,0.14386387,0.210938458,0.070493681,-0.367330082,0.069852868,0.351403048,-0.851113167,-0.159268899,0.603548885,-0.752985601,0.77373216,0.403997511
MPZL2,0.262374788,-0.888665777,-0.224110617,-0.271337349,0.304698949,-0.095456599,-0.204675734,1.177247191,0.099515203,-0.44042695,0.5713554,-0.31494967,0.660290894,-0.689586959,-0.750379622,0.379896342,-0.198144849,-0.782042461,-0.016557872,0.374937327,-0.417473735,-0.657375314,0.514491839,-0.146604571,-0.102352603,0.312531171,0.013165188,-0.048584202,-0.150863112,-0.576654971,0.843159438,0.09471253,0.434677295,0.513799179,0.87265707,-0.478497594,1.023672602,0.095718757,0.351478024,0.911916995,-0.079985777,0.312057114,-0.806652868,0.514375304,-0.555132963,0.277282157,0.153279962,-0.64414604,-0.039829891,-0.193803691,-0.349391912,0.468121776,-0.119330775,0.066067411,-0.360848088,-0.501034982,-0.451089963,0.702763488,-0.482592026,-0.128482495
ACSL4,0.581191442,-1.209018597,-0.344074462,-0.772391572,1.8516478,-1.03252045,-0.450507385,-0.130125201,-0.235408829,-0.329353684,-0.295430721,0.062887519,-0.308813704,-1.405088841,-0.509740107,-1.001194875,-0.480326753,0.160115734,1.434822963,-0.683702077,-0.492412518,0.28670772,-0.888028302,-0.854753859,-0.172428687,-0.285996465,-0.219505939,1.75373012,0.205224571,-0.333590379,-0.482941142,-0.1437882,-0.532059123,-0.035283007,0.322263321,-0.084503078,0.192358196,-1.063355263,-0.525361836,-0.441547836,-0.2765155,1.042117119,1.502208424,-0.393377876,0.090793376,0.005192484,0.071298143,-0.905091736,-0.447788189,0.054878308,0.642002439,-0.909770799,-0.354750876,-0.096035116,0.06117991,-0.120192538,0.048972013,-0.213491501,-0.121200204,-0.012976666
SNX3,0.186128056,-0.49709333,0.351817471,0.333008636,-0.085090033,-0.357894192,-0.450242515,0.115359597,-0.072418841,-0.108724798,0.197766908,0.310296284,0.050633696,-0.787228962,-0.401272317,-0.017825042,0.034314744,-0.125361279,0.04508995,-0.298328957,-0.121440621,0.050936415,-0.051809592,0.013755202,-0.118185963,0.31413118,0.182232362,0.419370763,0.044126722,0.141800696,0.538950407,-0.13703494,-0.149787107,-0.111701747,-0.008042042,-0.006919555,-0.114398087,0.747410304,0.180592739,0.250454612,0.111166679,0.04982151,0.026399524,0.333365448,0.009349523,0.328974274,-0.326564577,-0.49536549,-0.052040893,0.198509904,0.156043763,0.43234349,-0.232102684,-0.081059786,-0.155265946,-0.096526257,-0.012947875,-0.693471272,0.190128412,0.400879544
DOK2,0.847453485,-0.791349273,-0.191795697,-0.651714079,-0.844606368,-0.515077293,-1.354587154,-0.089564904,-0.321628585,-0.530933571,-0.409190279,0.778302106,0.82277319,-1.127951333,0.110538951,-0.856420067,0.291834067,-0.285719033,0.016311991,-0.81509239,0.2343267,-0.550784081,-1.147996451,-0.47200866,0.124040808,0.022392148,0.05999503,-0.72490639,-0.562040841,-0.439029568,-0.330341517,0.1648146,-0.804163455,-0.488292846,0.677154817,-0.460276473,-0.030918295,-0.033139897,-0.497548222,0.115473172,0.776422808,0.206134819,-0.064245931,1.196873632,0.214696148,0.152959668,-0.431526462,-0.39816724,-0.196273239,0.711774663,-0.850978411,0.320905648,0.54665016,0.217905387,-0.763501158,0.176433833,-0.079436686,-1.308918243,-0.043305652,1.102096165
STX10,0.169480105,-0.124848934,0.513790386,-0.313041529,0.141436756,-0.065460325,0.714040139,0.690834178,-0.299145873,-0.283155003,-0.417033894,0.063997436,-0.194704493,0.477113858,-0.590933773,0.632290207,0.039116302,-0.253099188,-0.42758032,0.03960471,0.023228506,0.242000319,-0.01576895,0.277099763,0.044507897,0.155719018,-0.244066675,0.054395145,0.096117601,0.630616162,1.011443463,-0.245970024,-0.172162065,-0.288298834,0.056087335,-0.123958586,0.186918735,0.43809956,0.081116376,0.044450587,0.61527001,0.558409285,0.174140868,-0.28359376,0.22073804,-0.010413192,0.398272717,0.412792831,-0.185011836,-0.342011427,0.051861416,-0.128041356,0.087526018,-0.250924271,-0.253393663,0.0607465,0.189478739,0.041958512,0.011647329,-0.169540945
MGEA5,0.113466898,0.353013784,-0.250589923,-0.245408686,-0.279570238,0.137305318,-0.37774441,-0.235368061,-0.211265083,0.020454274,0.946489154,-0.121815326,-0.217969531,-0.028249522,0.085586018,-0.420084945,0.429459278,-0.199933296,-0.25881043,-0.101814068,-0.504415546,-0.317699099,0.149343431,0.64857868,0.365228748,-0.572030838,-0.327306031,-0.672460709,-0.180925862,0.014766172,0.755314207,-0.080849033,-0.836396028,0.306121059,0.224757372,-0.191280687,-0.058687508,-0.093333938,-0.314519239,-0.082862192,-0.085403663,-0.025987664,0.059729879,-0.335941118,-0.44401575,-0.460087098,-0.059984379,-0.176246102,-0.320403265,-0.12460038,0.575465194,0.013543924,0.104069468,-0.121380635,0.50372778,-0.106472143,0.304155488,0.949077269,-0.299142516,-0.529789313
ADCY9,-0.062531021,0.310147564,1.34293971,-1.085986807,-0.872378058,0.654056426,0.61288757,0.805125994,-0.338143485,-0.372470502,-0.005752589,0.263169735,-0.255111115,0.355020898,-0.143446386,1.001807389,0.004100623,-0.67665542,-0.128632802,0.530980714,0.915661635,-0.073523645,1.251191294,0.245828922,0.086186789,0.759672062,0.224482205,0.011120691,0.14484248,0.213085084,0.545106198,0.266767524,-0.081774265,0.218867271,0.806459604,-0.015228072,0.586679779,0.56596171,-0.012751959,0.141407973,0.199661601,0.563285759,-0.446940325,1.07570713,0.318551623,-0.137492616,-0.021226252,1.514699384,-0.517794313,-0.092963461,-0.263356548,0.573054736,0.525055475,-0.281844022,-0.134799347,0.668431303,-0.730991627,-1.193477939,-0.077527652,0.047947381
SORBS3,0.282998009,1.139491143,0.610895954,-0.242769095,-0.406444735,0.800222341,1.072688494,1.03223667,-0.021112285,-0.409460318,-0.505161163,0.029567023,0.63048805,0.393116483,0.610970257,0.300194669,0.665521271,-0.141668552,0.143881154,0.044160063,-0.122396729,-0.2863766,-0.017186477,-0.48890845,0.539304663,0.797078857,0.78969069,-1.204062677,-0.204857991,0.065190487,0.542167691,0.882271788,0.643881772,-0.392422307,-0.391016845,-0.304943351,-0.155437168,0.246269242,-0.090016137,0.110238232,0.412473193,0.145984933,-0.460059455,-0.032844877,0.98563422,0.636946671,-0.009612111,-0.466740754,-0.534656529,0.256633344,-0.176410388,0.475778687,0.386405977,1.073112972,-0.376073635,0.23628023,-0.037365952,0.03518972,0.140791111,0.915694821
SYNCRIP,0.078544948,-0.373243752,-0.116327797,1.199678909,-0.2300054,0.329314644,-0.206220931,-0.043031639,0.057490859,0.707779117,0.970361937,-0.16798471,-0.029078416,-0.120109708,-0.039839147,-0.233327227,-0.483553414,0.014532986,0.379960262,0.204413064,-0.013642067,0.709789467,0.140136543,0.443388589,-0.080373133,-0.046001188,0.60382636,0.034364711,0.087087345,0.228625526,-0.120994685,-0.216993649,0.156114036,-0.092033511,-0.398604772,-0.119154684,-0.408373508,-0.031068065,-0.23816474,0.102735904,0.001030047,-0.399182952,0.231195902,-0.174209668,-0.194479922,0.152857503,-0.487424762,-0.562282735,0.305415851,-0.264906561,0.057388379,0.49486257,-0.352235356,-0.370724922,0.572335244,0.116752307,-0.044409049,0.114003865,-0.007143853,-0.288516134
TPST1,1.279693611,-0.894448109,0.605268026,-0.396720233,0.093509887,-0.73921158,-0.147983387,-0.096400108,-0.524523829,0.290451283,-0.144049642,0.643602986,-0.234984676,-1.359094737,-0.662591001,0.075601652,-0.293583686,-1.024922415,-0.116155148,-0.487911521,-0.522488449,0.718079324,0.056071155,1.420851603,-0.811272534,-0.231275017,-0.764594064,0.337697624,-0.140575177,0.228582009,1.0869254,0.009952796,-0.411278671,-0.205589702,-0.027401605,-0.21420619,-0.008763202,0.02263062,-0.594277316,-0.143001109,0.547164933,-0.962886185,0.339877647,-0.072321849,0.247749106,1.412880892,-0.601191779,0.064664122,-0.608006908,-0.044160766,0.294377345,0.046564336,-0.052578199,-0.090732028,-0.036564992,-0.040743079,0.101999608,-0.423498776,-0.409377195,0.256807128
CDC40,-0.164005915,0.101088107,-0.059434745,0.979377072,-0.198512322,0.49969283,0.219823125,-0.040716525,-0.117166013,0.786600813,0.832006384,-0.1492728,-0.435953851,-0.081654602,-0.230027583,-0.193274077,-0.315887593,0.071451306,-0.205590808,0.66851954,0.087761099,0.297564191,0.280593805,0.22391698,0.148472463,-0.104519791,0.297661951,0.041322646,0.225636313,0.590905578,-0.193824184,-0.388538303,0.191091078,-0.552868578,-0.332689336,-0.035826028,-0.002474892,-0.068474995,0.657035427,-0.110323126,0.336355095,-0.298597622,0.236693203,0.290131033,0.317743992,0.139854721,0.022605327,-0.382253506,0.241104756,-0.12844492,0.170259009,0.753226774,0.235844071,-0.310607522,0.135346038,-0.058336455,0.599965375,-0.126032151,-0.303142025,-0.224329817
RANBP6,0.467255266,0.164122935,0.377002257,-0.124892941,0.024285178,0.129541569,0.854074073,0.221369307,0.088353763,0.65552143,0.082135579,-0.029150632,0.027168757,0.153190684,-0.042025443,0.236364065,-0.098895939,-0.393432805,0.383053678,0.109267895,-0.241434802,0.245221753,0.386807392,-0.195589254,0.701071609,0.045196227,-0.066328546,-0.575139264,0.193089273,-0.054504848,0.040973915,0.201883467,0.100789888,0.809879306,0.998320916,-0.003107671,-0.328144488,0.658304498,0.01777193,-0.168841981,0.447123248,0.033293894,-0.695261111,0.211551169,0.296347769,1.127349967,0.120361883,0.513491544,-0.067661662,-0.042990698,0.151123239,0.353134546,-0.018308642,-0.058174058,0.109077567,0.240248588,0.577693069,0.323391728,-0.067091767,-0.285253636
NEMF,0.104915096,-0.549862664,1.025996179,0.757963019,-0.184598603,0.334233366,-0.628141877,-0.112712791,-0.248569437,-0.182813771,-0.033575553,0.217086456,-0.033566255,-0.271468871,0.036112526,-0.102345132,-0.325368554,-0.069152181,0.0560116,0.396231053,-0.030536812,0.117179388,0.478277935,0.488260665,-0.402145072,-0.370742978,0.036251383,0.070128456,-0.069902006,-0.462893242,0.031545647,-0.778544363,-0.542951241,0.169787416,0.158391807,0.773044156,0.0168906,-0.11470259,0.489681976,0.331822118,-0.086130886,-0.539083584,-0.17809445,-0.38604442,-0.098877117,-0.079514852,-0.06205754,-0.112237125,0.443564886,-0.081385728,-0.14157082,0.007978515,-0.063476087,-0.117867076,0.146432685,-0.195084939,-0.21731696,-0.19268871,0.783027563,-0.177374993
GMDS,-0.928546011,0.143631868,-1.241609993,0.002360374,1.232839409,1.213455836,-1.226769418,-1.653393071,0.092444953,1.014322174,1.803776637,-0.892744134,-0.448353185,-0.738741138,0.209433295,-0.996610427,-1.238297696,1.599518925,0.684269597,-0.842250062,-1.927649151,0.009306785,-1.703825678,-1.3673346,-1.253752474,-1.589953436,-0.630439065,1.679734654,0.832276402,-1.472202312,-0.462685812,-0.780108044,0.095544377,-1.578004323,-1.680812081,-1.26565088,-1.502658583,-0.750037251,0.690343021,-0.615010607,0.105959739,-0.54961715,-0.948539579,-1.16661001,-0.133412204,1.243418977,2.786866313,-0.286329067,-0.85728701,-0.482797437,-2.272930295,0.057996483,-1.226925438,0.428243476,-0.330223172,0.86122105,-1.649380766,-1.423585163,-0.113298001,1.201021365
NMT2,-0.897404295,0.34211653,0.392204346,0.732223865,-0.049721715,-0.024317475,0.581029734,1.124771378,-0.02976925,-0.281982332,-0.761615992,0.860086601,0.437283035,-0.135635805,-0.41029238,0.028833373,0.092473637,-0.179487316,0.059328947,0.137804579,0.312718936,0.270687173,0.738112325,0.000581449,0.486512363,0.623382921,-0.621420096,0.520552868,0.158183116,0.244817484,0.579209193,-0.616957174,-0.416329833,-0.967186764,0.194920381,0.314443221,0.120493187,0.420678479,-0.382863679,0.864793378,0.441066937,-0.220219418,-0.43549646,0.514286228,0.463420713,-0.621252571,-0.504046937,-0.310232631,0.542379817,-0.017077588,-0.101410719,-0.351136796,0.086443591,-0.274936362,-0.733656048,-0.085444404,1.057425429,-0.362758213,-0.165473731,-0.125286935
CCNT1,0.021825878,-0.214206403,-0.639064295,0.351184783,0.120684785,-0.384814238,0.064763066,-0.189160276,0.161385439,0.506037989,0.606206887,-0.304498813,-0.146811975,-0.022202506,0.000641117,-0.010847829,0.162997327,0.941909079,-0.192665429,-0.3950101,0.258941957,-0.124482949,0.020395879,-0.475307855,-0.029161196,0.187839617,-0.56990288,0.014211147,-0.028838498,0.050997024,-0.475841587,0.591173851,-0.005988777,0.300750864,0.066403868,0.394334705,0.720421042,-0.189571583,0.539679182,0.236864216,0.428227169,-0.672703287,0.620800568,-0.403989115,-0.22322551,-0.494961263,0.100912269,0.361442616,0.518502014,0.093899446,0.536812699,0.124574146,0.019955786,-0.162233128,0.745206609,-0.180409855,1.425397868,0.169425586,0.182184686,-0.557976504
PLOD3,0.16339232,-0.563282966,-0.644770999,-0.443276385,-0.510546343,-0.300421389,-0.166504845,-0.003639072,0.091680927,-0.326924941,0.63854721,-0.385568987,0.425583317,-0.992742811,0.255613954,-0.261672547,0.408107807,-0.528881935,0.022689738,-0.850695988,-0.740440498,-0.896406906,-0.22686483,-0.203692086,-0.467521902,0.847714367,0.052964655,0.057979784,1.107680033,-0.221760679,-0.089340655,0.453329484,-0.79446846,-0.58371444,-0.256206412,-0.444202026,-0.605269349,-0.307456529,-0.067205895,0.73487234,0.273827762,0.084499129,-0.079453112,-0.198039695,-1.053067456,0.21318215,-0.231049787,-0.432567267,-0.082624304,-0.055743611,-0.494616241,-0.42009262,-0.117502461,0.00704778,-0.226899751,0.113808278,-0.668555891,-0.378589823,-0.129850744,-0.32669707
