Gene	RNA_log2FC	RNA_Pval	RNA_FDR	Prot_log2FC	Prot_Pval	Prot_FDR	Meta_PVal	Meta_FDR
AGK	0.026001109471542	0.773675882065334	0.979412103366344	-0.414976230944861	0.000335162327578972	0.00349578898929629	0.00240053395145184	0.00776820687970904
AGL	-0.0747170179653436	0.533473388840615	0.866422518929731	0.0209807471520091	0.871851175539715	0.92406234026492	0.821142586135221	0.860167868162396
AGO1	0.125422664863246	0.227309429930652	0.575882811897323	-0.175757532866199	0.0255602261933493	0.0749386069449987	0.035721309714175	0.070406126664288
AGO2	0.450620260338592	0.00155279871518216	0.0206913614492925	0.234786437344025	0.0013562314760589	0.00897789188402763	2.96323372075078e-05	0.000211675739593211
AGO3	-0.0254595188281712	0.766027053560039	0.979412103366344	0.10481251884219	0.157301472881227	0.285982190668019	0.375484815881016	0.464891888030315
AGPAT1	0.125757256999639	0.234846594130124	0.586698388395235	-0.0362026441610472	0.673938177156177	0.782360993718566	0.45003714336127	0.537426487964745
AGPAT2	-0.0213634322299505	0.921615852188031	0.979412103366344	-0.203487715020152	0.175904689253854	0.308319130750194	0.457077879983076	0.544355422255905
AGPAT3	0.0510913902048094	0.654886550808021	0.934833156394179	-0.276199859352711	0.107714591377915	0.217024873594357	0.257584374450064	0.346039274701705
AGPAT5	0.608396121334867	8.50830200851821e-05	0.00254949746816182	0.116960110429295	0.336131447207971	0.487951351580837	0.000327806488483697	0.00149625539520476
AGPS	0.128925062864532	0.122520014775387	0.404965993415757	0.227841566768788	0.0387008971917405	0.1024577994499	0.0301158898591298	0.0613651292684533
AGR2	1.16932628726854	0.0012111345422937	0.0173643470514487	0.799257151816081	0.023486644183094	0.0705155003194313	0.000326199270219702	0.00149074064041689
AGR3	-0.647853948342057	0.0704766820174828	0.287347068829728	-0.265030774350496	0.43727568168897	0.584415839982415	0.138053143042313	0.212555756194553
AGRN	0.0870354847962211	0.611941498246183	0.906357906448283	-0.0131224008293497	0.937888778826845	0.965272392807191	0.892605103226319	0.91498233396286
AGT	0.812640906754174	0.103134893368444	0.364671328309302	0.000938710156352995	0.995431171838964	0.99726486083972	0.336356733372675	0.425903662389532
AGTPBP1	-0.138562048600289	0.174150430556992	0.496579061231999	-0.0676902305241971	0.543210197537742	0.676464927964322	0.317676697365004	0.406580872091058
AGTRAP	0.0949340051274614	0.490066834822126	0.83435122844166	-0.152252902579309	0.249137822188277	0.395937252795145	0.378853637130341	0.468416920621327
AHCTF1	0.361257536118991	0.000276222449175049	0.00591272099115495	0.223077300837524	0.00102251935757858	0.00735866010264963	4.54161862180571e-06	4.40142339067864e-05
AHCY	0.298747541472825	0.0408644391154728	0.202181151550441	0.471636627911599	0.0171963717306395	0.0564610497443248	0.00580485534692877	0.0160110295873945
AHCYL1	-0.0949806899493497	0.364356049167132	0.734438766176421	-0.161360060649097	0.129433036443432	0.248487932294577	0.191195559674392	0.274891903384078
AHCYL2	0.0603526890123369	0.845409516139841	0.979412103366344	0.217325770477179	0.306149977464681	0.457886304405451	0.608649783116422	0.683165266553388
AHDC1	-0.251941379594101	0.155082166763846	0.465536659840863	-0.0678018506286221	0.544651040207043	0.677609970610527	0.293214993015771	0.383024899967455
AHNAK	-0.534684805993484	0.000906691558693503	0.014139633893853	-0.54186299562239	0.00188427832133795	0.011234843491517	2.4396656190839e-05	0.00018048694560193
AHNAK2	0.842639849837314	0.0332441050764278	0.176303547349287	0.619247627791449	0.041872055007389	0.108884503697493	0.010547198941215	0.0263927228696446
AHR	-0.843674230414054	9.11974712926855e-06	0.000534464286681032	-0.707183992609117	0.000368413395477123	0.00372846024978209	6.89148711781617e-08	1.44643797034613e-06
AHSA1	0.347213184068611	0.00723513014578218	0.0616657043258987	0.279244596551901	0.0107675715826656	0.0401293636957493	0.000814885703218409	0.00322672282694645
AHSG	0.576681945120519	0.0905154455939533	0.336132632252715	0.126301620440489	0.608275175396882	0.732122539594034	0.214692288884345	0.301079272883233
AIDA	0.0741497369793995	0.525987482271299	0.860245746400706	-0.0494786422428375	0.615793254773019	0.738486350896483	0.689038619366596	0.751057120920088
AIF1	-0.971600308967915	6.95878358843454e-07	9.78914824004732e-05	-0.0490094960986791	0.806873337890487	0.882691608433645	8.64276945559838e-06	7.57966823617736e-05
AIFM1	-0.0391471241617261	0.723716121949143	0.968312622812316	-0.602662472070677	0.000152768368749211	0.00205146095177512	0.00111776497538806	0.00419274091169657
AIFM2	0.67890182104365	0.000118744213673115	0.0032382299191317	0.284044208197437	0.0963657184412322	0.199889194744731	0.000141641493277678	0.000748693198544232
AIMP1	0.201685067813372	0.0584020897520404	0.254332666602769	0.107899008580982	0.180835538647525	0.314356573347547	0.0586205313764043	0.105190348329609
AIMP2	0.365310836677164	0.0134097247640886	0.0946122256725864	0.136133161354842	0.123454914369268	0.240344085402098	0.0122567183092132	0.0297248293432136
AIP	-0.0372205252334323	0.683486929593995	0.947986773366195	0.358079236324413	0.00265630049920016	0.0144671473540129	0.0132741283904774	0.0317085317562812
AJUBA	0.23701255497136	0.280377377787058	0.644535998378673	0.301967002725978	0.0673272105208075	0.154127895642041	0.0938152343063397	0.154470566491179
AK1	-0.805595548979965	0.000495762285860098	0.00901893797375195	-1.01595816046957	9.13534924044275e-05	0.00147054015045943	8.11145544973385e-07	1.08617912402171e-05
AK2	0.0125557419479678	0.924395769736812	0.979412103366344	-0.390894494571568	0.0316655245084106	0.0879931764989191	0.132633198913654	0.205821055883544
AK3	0.0998622744480491	0.381730518627308	0.751365053770557	-0.104418876795821	0.664013995706581	0.776182706236403	0.6013660943912	0.676616090542244
AK4	0.598765836174301	0.153896734329172	0.463157128012895	0.338690576717291	0.266052658572929	0.415448101389311	0.171784620541904	0.253470514354089
AKAP1	0.0374718493894086	0.813250685439177	0.979412103366344	0.0643395687149173	0.652403734262744	0.766811057838304	0.866845642499957	0.89560819990663
AKAP10	0.15213160618677	0.0781351205239346	0.306584863961354	0.0525905463156186	0.517406431814675	0.653068885521244	0.170129182657049	0.251773668610313
AKAP11	0.0196930921866167	0.835772418366269	0.979412103366344	-0.307199430897167	0.0028701704745684	0.015250159102138	0.0168703021626344	0.0385371133473569
AKAP12	-0.174983629941672	0.502390337408971	0.844132479290044	-0.65725346102703	0.000704080011585742	0.00572244764600919	0.00316475812207147	0.00973130563297038
AKAP13	-0.344938317203178	0.0141028789404639	0.0977432702371274	-0.34057472728109	0.00220365424064971	0.0126726762751563	0.000353635513909152	0.00159592168311472
AKAP17A	-0.161172378667898	0.172864312483234	0.494424992805594	0.175834258973375	0.171429608980031	0.302775468052414	0.133911298394177	0.207418163681859
AKAP2	-0.578074974260146	0.00514351955581827	0.0486707464862244	-0.294116380003426	0.0121428817226298	0.0437653180021733	0.00066710664525157	0.00273729865640842
AKAP8	-0.0726255560895979	0.340360484125514	0.712200553528027	0.32353051395263	0.000491664330501913	0.00449403626943765	0.00162246912299066	0.00564561601665054
AKAP8L	-0.142540509099208	0.13853716596592	0.435689459143111	-0.0332710997907195	0.738115564712242	0.831079218602534	0.335428951134796	0.42487288063726
AKAP9	-0.0975090057505419	0.411300861511462	0.772728944179154	-0.15809800672881	0.152984481084121	0.28014041341378	0.236957238582536	0.324751373200423
AKR1A1	-0.0228491612602939	0.807985201006151	0.979412103366344	0.157579917874262	0.442190791976485	0.588505626657745	0.725008984033335	0.781374171166461
AKR1B1	-0.106888528352677	0.605127547232587	0.902020670251388	0.458578787054948	0.0749345940929568	0.166779304128551	0.185617674958956	0.268525705187477
AKR1B10	3.56674374119769	4.93791393597495e-05	0.00172590113658874	0.975744115969416	0.235089560916833	0.38084508868527	0.000143525111599158	0.000756824018256109
AKR1C2	4.87514512254369	6.18990385809707e-09	4.73538530047871e-06	1.82622041476825	0.000305757329766306	0.00326512806289012	5.2979908438065e-11	5.14111527076912e-09
AKR1C3	2.53188172281987	5.67141867045768e-07	8.50443445592219e-05	0.768824559154735	0.0984489944549088	0.202496281394235	9.88320231576893e-07	1.25164894412586e-05
AKR7A2	0.275931979489036	0.0497599868485589	0.230027621000268	0.433078394340301	0.0111867652330966	0.041287460244691	0.00472797460338061	0.0134683287214868
AKR7A3	2.71192576069577	2.46193564319955e-06	0.000219649492110387	1.32204197765819	0.004639008892219	0.0215505879837434	2.2028506403694e-07	3.78383907697475e-06
AKT1	0.156230760498108	0.160349475191099	0.474461465822905	-0.0959174572891023	0.402602905272985	0.551136015956222	0.241457001524455	0.329347702700024
AKT2	0.136034092438919	0.0990193002464481	0.355754019638271	0.0629347818783109	0.5496812772931	0.682084948714091	0.212864267337972	0.299074188988932
AKTIP	0.0687950288051251	0.56874581105033	0.887286555590665	0.0472224927761262	0.671061049840398	0.781103537386415	0.749287509290422	0.800955117227186
ALAD	-0.140161619880359	0.226248898066268	0.57453875669804	0.110714594498974	0.472624444180298	0.614193978151355	0.34598233986414	0.435711363593472
ALB	-1.76672582030116	0.0032363443509506	0.0349872402802405	0.454130462685565	0.13517218188942	0.256275147635967	0.00382103434615816	0.0113176604524053
ALCAM	0.0128976061402799	0.950124204216217	0.979412103366344	0.203265356265229	0.463204524739927	0.606298650742617	0.801315011058268	0.84377476925414
ALDH16A1	-0.175217231361859	0.0948346467982538	0.345800246813702	-0.333070396604613	1.01554947703146e-05	0.000323531117912868	1.4304922762865e-05	0.000115928831761527
ALDH18A1	0.658287530078925	2.56194819737971e-07	5.07128333263115e-05	0.383806416919155	0.0503646526639307	0.124424550740807	2.47299327321178e-07	4.09716313468701e-06
ALDH1A1	-0.576530017445842	0.0759738506839374	0.301046738159819	0.18829729672978	0.563968616717238	0.694269530749402	0.177819753880569	0.259759374583697
ALDH1A3	-0.502931890349591	0.0764997312414406	0.302486100738437	0.615348405949688	0.0249457810583952	0.073733376156297	0.0138574860156763	0.0328499795396996
ALDH1B1	0.11360632337013	0.454300313128749	0.809265151571372	0.0112964219012399	0.948016894100231	0.970579619696001	0.793484167029227	0.837298926146361
ALDH1L1	-0.231222738178877	0.610586798468067	0.905484146088176	0.0303472256570536	0.898280762366503	0.940785381658673	0.877898574407335	0.904530908435136
ALDH1L2	0.0800901265535954	0.745867962341734	0.979412103366344	-0.0322608364446464	0.893216162818499	0.938058629841449	0.936796042057753	0.949761197592338
ALDH2	-0.157563075594575	0.397512200747779	0.761114931369105	-0.0126241836472363	0.956818774500707	0.975524658415691	0.748017664568897	0.799941031867583
ALDH3A1	1.21816468469631	0.0711930522472506	0.289083088375417	1.11255544365047	0.0747211215358705	0.166547605203196	0.0331750535182691	0.0662614273960188
ALDH3A2	0.470182787026885	0.059484945244733	0.257289585674624	0.143097503082195	0.612160726377933	0.735984805091044	0.157047525622387	0.235492496779144
ALDH3B1	0.260651519827547	0.378795506033177	0.748194009885604	0.458811763403967	0.0858598829868622	0.184515142269819	0.143941697043935	0.219630867942063
ALDH4A1	0.182037829703828	0.290934932336558	0.65756269932596	0.218279709860669	0.329648427522874	0.48133500179543	0.320747279919554	0.409609242105436
ALDH5A1	-0.186530179820742	0.390101264572091	0.756534211505241	-0.660193903282601	0.0104893761775544	0.0393838159858642	0.0265923324538089	0.0554327730423279
ALDH6A1	-0.0576447902139607	0.774980758063918	0.979412103366344	-0.0167718771440788	0.942635522369338	0.967286451228025	0.959903694103669	0.968458061347909
ALDH7A1	0.277708636188683	0.0855408928660614	0.324465061961156	0.850397802495683	0.00578993342623117	0.0256454642858197	0.00426452234612724	0.0124104886871901
ALDH9A1	-0.116445573095421	0.425772577605548	0.784838510718401	-0.0138960399469659	0.929077912753476	0.959967326327177	0.762437986530927	0.812553808089567
ALDOA	0.658054111889422	2.83371560516429e-05	0.00117982216316994	0.447885896782842	0.000941625301558777	0.00698104678292943	4.92013988558845e-07	7.12466767928622e-06
ALDOC	0.0159060745644592	0.957825474521708	0.979948106500886	0.150481148490342	0.137122401782059	0.258940964079513	0.397954363715861	0.486186233761431
ALG1	-0.0432109475760374	0.715470305390621	0.965257257228515	-0.255475026113326	0.0164056228633804	0.0546732490793069	0.0639113330355683	0.11313562673342
ALG11	0.171348171596526	0.116122652400198	0.39224264970033	-0.0928824272969243	0.357467498770591	0.506561983182445	0.173587676641268	0.255525437325366
ALG12	-0.0886400419050499	0.459997546663233	0.813830899327312	-0.141736451792204	0.0321515950293222	0.0888522093491882	0.077110710043799	0.13133604409557
ALG13	-0.0612649231464486	0.565717262513462	0.885137336210254	-0.082813389332399	0.411660178961572	0.560712093490771	0.572244987665001	0.651701653381022
ALG14	0.103954446548143	0.373411421798032	0.742593483001798	0.00381762765227961	0.974910247249479	0.985000878789482	0.731901945331584	0.787100077075071
ALG2	-0.114505209704552	0.23536533865787	0.587426240683504	-0.453134120190989	0.000913998703755946	0.00686310269269997	0.00203169116076489	0.00674702060143791
ALG3	0.32897160924426	0.0077152933892406	0.0644248536434502	-0.00216561374634439	0.984778444085027	0.991026047219587	0.044674540993982	0.0845512082844563
ALG5	0.106348051153124	0.433432666393205	0.791264183497434	-0.0719899850014563	0.622624946632227	0.744198068094879	0.623344501332273	0.69548008271685
ALG6	0.0266014251152749	0.841001505152849	0.979412103366344	-0.156716840546883	0.30883818816265	0.460219021606714	0.60987986769365	0.684174917284853
ALG8	0.429946847924038	7.02482669999413e-05	0.00221182798345743	0.195152066800782	0.0461200055612707	0.116588237627381	4.41915121892841e-05	0.000288131744396449
ALG9	0.0297337305303209	0.791421446378963	0.979412103366344	-0.0541592146671708	0.684032288745739	0.78924410463859	0.87357546751533	0.901195070174589
ALKBH5	0.0765586202506103	0.403857555469917	0.766626560421735	0.18270643338929	0.152768538858425	0.27987097769028	0.233554445089835	0.321148107050284
ALOX15	-0.959849834619822	0.0933908745722755	0.342491461811419	0.130959962028458	0.708604832600588	0.807682214883365	0.245876096125563	0.333548691040343
ALOX15B	-2.01421739425534	3.89266030890315e-05	0.0014506732503317	-1.1236435176235	0.00268011007288082	0.0145551769578563	1.78146943407076e-06	2.03845935855692e-05
ALOX5	-0.920017285205874	7.74129865026067e-05	0.00238327998316151	-0.588728919896358	0.000216873366786111	0.00260043120426685	3.17351524331699e-07	5.07762438930718e-06
ALOX5AP	-1.14349820689141	3.08730538375704e-06	0.000255769299664257	-0.986162283420367	1.65566704062603e-06	0.000119056373378664	1.38009362629239e-10	1.1457843972952e-08
ALPL	-1.7869909842408	1.26453344567714e-05	0.000668434837282429	-0.971720739106636	0.00854213920154628	0.0339633670394639	1.84073394858131e-06	2.08393394906053e-05
ALS2	0.265840420288058	0.0127098152477124	0.0910530972088732	0.171613752035527	0.04165913953245	0.108441944752162	0.00452367464573552	0.0130003449818984
ALS2CL	-0.179499464459889	0.452139451762355	0.807922946786925	-0.103667019707122	0.363202144349729	0.512969973488933	0.460887775244942	0.548193800800733
ALYREF	0.505393664976471	0.000326342348869514	0.00666667446835091	0.253412778428541	0.00971431261449599	0.0372806331888974	4.33102608609155e-05	0.000283872165923474
AMACR	0.357316798340389	0.10544036460976	0.369677403017325	0.141968182154868	0.37414660731309	0.523978686544047	0.166981392980042	0.248035160870958
AMBP	2.49853199316175	0.000133514909716446	0.00350967592460919	-0.26646923824435	0.0845602477991355	0.182857633269701	0.000139901694430637	0.000744018121555671
AMBRA1	-0.0118845169029047	0.892437706803982	0.979412103366344	0.211268569890639	0.0711097873924145	0.160614037735344	0.238444060679857	0.326250507489451
AMDHD2	-0.3416160996383	0.00140796448857753	0.0192999126422668	-0.0813181913169957	0.554504067674933	0.686279904303794	0.00636701407738111	0.0172746293341291
AMFR	-0.0360437545207359	0.788661983787277	0.979412103366344	-0.152030257068061	0.124538782506776	0.241712538874992	0.326141694731089	0.415150041402163
AMOT	-0.907884501006524	0.00620952240297628	0.055365481205828	-0.529665686855193	0.000350190075445768	0.00359830935822413	3.0527350019744e-05	0.00021661952454656
AMOTL2	-0.183164782171951	0.320499556759585	0.691519772580134	-0.00660165234561527	0.939328206371132	0.966100900082372	0.662459354259166	0.727925925738895
AMPD2	-0.0372425787642161	0.743229119103906	0.978620112332127	-0.0409726148024814	0.676671049763485	0.784435653608279	0.848590155016165	0.882118202320643
AMPD3	-0.193258005518718	0.179250013707801	0.505092481958576	-0.154622499488266	0.226377803288034	0.370834895489477	0.170612094220837	0.252288455970334
ANAPC1	0.419181033791658	1.29875250400951e-06	0.00014472686727033	-0.0563284814331802	0.380667967593617	0.529969995475919	7.67295753434457e-06	6.85793525079218e-05
ANAPC2	-0.131931156545703	0.152231760615767	0.460046550000812	-0.100254556094631	0.16396262890577	0.293882169606528	0.117075586496407	0.185415172170655
ANAPC4	-0.000274810041522855	0.997471994954796	0.998983689022503	-0.00168952145424881	0.984917113660981	0.99103461126136	0.99984468641984	0.99984468641984
ANAPC5	0.297709889801103	0.000617655389594685	0.0105476535761554	-0.0375739859239821	0.640472991338943	0.758125912009156	0.00349510255256131	0.0105304057551363
ANAPC7	0.499757409127683	4.63889239902982e-06	0.000340616967469848	0.198150882816645	0.0154242142882726	0.0521955411515145	1.24877327416276e-06	1.50205861500656e-05
